tweetid,tweet_txt,created_at,author_id,followers_count,likes,retweets,replies,geo
6177154012750503462,@TrumpDailyPosts @ANDRESLAYUS My future president. Vamos a gobernar con trump con el ARTE DE LA GUERRA. Y CON NICOLAS ( EL PRINCIPE ).  LONG LIVE FREEDOM DAMM IT.,2023-06-04 04:06:52+00:00,6052144455,323218,4555,1143,1383,South Dakota
4681014806378313212,My pension is fixed and my bills have doubled for your free stuff. Every cash register and bidenomics inflated bill cries out for trump and you can't silence them.,2023-09-26 06:27:41+00:00,3933725882,862951,564,4942,908,N/A
4253594046305272530,"Jessica Biel,joe bride,justin timberlake,BIG AL,IVANKA,MARK CUBAN,#RejectFinanceBill2024, RNC,DNC,GOP,SENATE,HOUSE,DEMOCRACY,TENNESSEE,TUCKER,NASA,FBI,CIA,SECRET SERVICE, FAUCI,ROCK,TIKTOK,RUMBLE,NBC,CNN,NCAA,MAGA,TRUMP,NFL,NBA,NASCAR,abc,fox,,biden,https://t.co/IxrdtJIS7m",2020-02-04 05:58:23+00:00,6728662300,957982,6532,4306,466,N/A
3796280138335326061,"Jessica Biel,joe bride,justin timberlake,BIG AL,IVANKA,MARK CUBAN,#RejectFinanceBill2024, RNC,DNC,GOP,SENATE,HOUSE,DEMOCRACY,TENNESSEE,TUCKER,NASA,FBI,CIA,SECRET SERVICE, FAUCI,ROCK,TIKTOK,RUMBLE,NBC,CNN,NCAA,MAGA,TRUMP,NFL,NBA,NASCAR,abc,fox,,biden,https://t.co/IxrdtJIS7m",2022-04-27 08:50:47+00:00,6196145176,638838,9886,4906,222,N/A
3214961359863960362,Biden's healthcare actions are commendable.,2020-11-11 05:13:06+00:00,8141476599,464777,2936,630,1006,N/A
8937581718809714452,Many people have strong opinions on Trump.,2022-03-31 22:52:19+00:00,5784766995,210869,6213,4831,1783,Idaho
4474465416698948922,Biden's presidency is marked by change.,2023-11-17 12:34:38+00:00,5262423980,657824,9565,3856,741,Hawaii
7361160688057919348,I support Biden's approach to healthcare.,2023-01-25 04:02:37+00:00,5500476217,890078,5100,167,740,Oklahoma
9900829240682695605,Only Atlas Elon can restore SOCIAL GRAVES NOW TOO EITHER?WO. FuVM then I'd hit em in the ass widdit?Metaphorically of course I will never be a pos redneck like biden Fauci or schit schiff raskin etc.,2021-04-25 23:56:59+00:00,6699205987,282447,7374,3642,754,N/A
8898470145972976857,@nayibbukele Dude you love trump which is antisemitism and pro-nazi and white nationalist,2022-08-09 21:14:18+00:00,7729871113,736831,8167,4151,1493,Arizona
2617730035454699122,All aboard the #trump $train over at @trumptrainerc 🚂,2020-07-20 11:22:53+00:00,2076530526,23445,7891,2012,1288,N/A
9941567547391508297,"@50cent Then listen to your friend, and don’t vote for trump",2020-06-26 18:52:25+00:00,9435508464,821973,4573,207,917,N/A
7213368442516553954,@SatoshiFlipper calling next bluechip $TRUMP @trumpsolanacoin https://t.co/DBQ9XrOOrw,2021-09-16 00:58:13+00:00,6661975790,120048,3205,3324,68,Oregon
9290463806586444198,Biden's administration faces many challenges.,2024-05-04 04:34:41+00:00,1189071382,438825,7804,4333,1384,New Hampshire
5455437447898429087,"I do.president biden hasnt disappointed. Trump has failed in everything he does. Business, the president job, covid 19, handling of puerto Rico.",2021-02-20 11:34:17+00:00,6542996037,353493,2539,4426,1057,N/A
7041900469126188519,Trump's response to national issues was varied.,2021-07-09 03:22:28+00:00,6985963624,120954,3960,2973,749,N/A
5815310831883872689,@The_Trump_Train God vomits on traitor trump and maga,2021-01-29 01:57:39+00:00,9441789727,663109,5288,2236,1813,N/A
3314944808927151915,All aboard the #trump $train over at @trumptrainerc 🚂,2023-09-06 08:46:37+00:00,6700737397,355188,9512,2554,801,N/A
7998377412521701724,@Neemalation do you think a trump is really involved? need the goats opinion 🙏,2023-09-28 08:01:34+00:00,2495035960,965391,3428,2862,1887,West Virginia
1930191602370586893,biden is really buying youtube ads,2022-03-27 12:26:46+00:00,4759802523,634442,9536,3595,280,N/A
6450648665559989713,@CujoKnights @screentime i wonder how often you say you hate joe biden😭,2021-11-23 21:36:32+00:00,1612569413,995063,1317,3521,1381,N/A
9547585082033990456,"beautiful. tbh im kinda surprised i didn't get mexicans, but we have been getting a lot of hondurans air dropped since biden.",2021-03-16 09:12:07+00:00,3322124627,647167,54,1228,1229,Indiana
9453021521645650931,@thejackhopkins We watched this portion of the speech on CBS.  They made no mention of trump slurring his words.  My husband and I both noticed the slurring at the same time.  How can the media ignore trumps deteriorating mind?,2022-10-05 21:56:19+00:00,7401076643,837794,6638,764,40,N/A
6438418315318383033,@xynroom @BBCdjjfguj @centerviewnews @jaesofamous Hate to break it to you but clearly you do otherwise you wouldn’t feel the need to respond. Yeah i totally recall biden making “Chinese emancipation day” a holiday. June 19 is for all slaves regardless of race.,2022-07-28 22:42:32+00:00,5305756868,765410,1064,4618,885,N/A
3804171189018565815,@elonmusk everything the biden admin has done has been a huge waste of tax dollars,2022-03-19 16:32:02+00:00,4541339964,822843,5815,3264,1547,Georgia
6049996344539734036,Preemptive cope for when biden looks coherent and trump is unhinged,2020-02-04 09:16:46+00:00,6223609232,16558,950,2365,511,Wisconsin
9044243274187779200,@mrpunkdoteth Nah bidding $bmt bigman trump,2024-02-23 14:49:42+00:00,5541370139,663062,1514,2941,1820,N/A
7563793953696399214,@RpsAgainstTrump CUz trump screwed up and they can’t blame him.,2023-03-21 08:37:28+00:00,3082011446,694042,2626,2755,603,Wyoming
6504466581781107713,America is having chest pains #putin #biden https://t.co/OPpunfjwLj,2021-06-05 03:49:16+00:00,4254381064,344355,7397,2794,320,Nevada
4879713653645254490,America is having chest pains #putin #biden https://t.co/OPpunfjwLj,2023-09-03 00:39:35+00:00,7401096159,488684,9599,4130,253,N/A
8053345477265606833,Biden's new policy has been widely praised.,2023-03-03 21:21:31+00:00,9258342626,26325,1594,778,328,N/A
7317374120300777710,biden is really buying youtube ads,2021-10-15 22:46:54+00:00,4283621290,311608,5620,1596,381,Kentucky
8128634707449191868,"of course he is but he’s not in office right now, biden is, and me &amp; my peers actually have morals and will not vote for a geriatric genocidal freak who’s actively killing babies",2023-11-16 00:12:03+00:00,9785045553,491493,910,1525,881,Maine
5997681938997396492,@truthandwit #biden'sAmerica,2020-08-09 04:54:25+00:00,3892764073,529428,8406,4654,434,Massachusetts
6992346876034449719,"I’m wondering why this stops @POTUS ? If trump could act, Biden must act. Why rules only apply to @DNC Dems? Why are we not stopping Trump from doing what he wants while Dems are stopped? https://t.co/FCpSEpuRa5",2020-09-13 15:37:45+00:00,7336506484,560555,7732,1114,122,Delaware
6213186507312849231,Trump's legacy will be discussed for years.,2023-04-10 22:30:25+00:00,9415521103,532650,848,2334,274,New Hampshire
9993152095012561731,#Biden  #FJB #joebiden #fuckjoebiden #bidencrimefamilly #trump2024 https://t.co/IAGedV9Swr,2020-06-04 18:39:14+00:00,8935689273,441494,4095,726,1592,N/A
8372557778101266190,@elonmusk everything the biden admin has done has been a huge waste of tax dollars,2022-02-06 09:59:54+00:00,4160732253,581529,3044,3529,928,North Dakota
1469748175760242935,Wow this rich boy is delusional just the border disaster is enough to fire corrupt Joe biden but this guy spreads lies! I'm just saying 🤷,2020-07-30 14:48:09+00:00,5816916481,445063,7815,2775,1583,N/A
4966974577348177579,Riden with biden https://t.co/4JdHZFAlCb,2021-09-22 23:12:29+00:00,6907306650,752840,9863,1514,1560,Kansas
8058676039513555181,Whichever unelected person runs the country under biden's name funded both sides of the war in Gaza. Israel directly and hamas through Iran.,2023-06-04 11:50:18+00:00,8667360395,830588,1879,4752,459,Michigan
8311334829509796490,Those people who are wanting a civil war if trump loses better not be celebrating Independence Day on July 4 this year,2022-05-23 07:40:36+00:00,3541145060,367470,572,569,264,N/A
9165060000215292804,"@BrianCarniello1 @atensnut President trump was in the White House for 4 yrs and didn’t take a salary, looking out for our families!!! So I’m pretty sure you  are referring to Biden must being the crook",2020-08-09 13:29:07+00:00,2363093491,220408,6630,4973,628,N/A
9574755440091079166,The black community understands why biden is bad for America &amp; the black community. blacks are tired of being manipulated by Democrats. https://t.co/VMbCjlBKy7,2023-09-11 11:35:37+00:00,6283854952,440087,5880,984,584,N/A
7356180701229322360,I also said some stuff about trump im totally sorry not lying https://t.co/OqyZAlGUhw,2022-09-29 17:36:47+00:00,7982759557,386464,8404,4084,1670,N/A
6615863478971133096,@simonateba @elonmusk He’s much better than Jack. Can’t plz everyone all the time but I think he’s doing ok. This platform is gonna help trump win 2024. 🔥🐸thx Elon.,2021-01-06 05:59:44+00:00,6273123395,627248,7861,3976,1636,Delaware
9469649319312820550,Trump's response to unemployment was criticized.,2020-04-25 10:13:20+00:00,3914271810,995534,7334,914,688,N/A
2285644447729152088,I support Trump's stance on economic issues.,2020-02-18 21:00:46+00:00,8176890736,647474,7712,2623,427,N/A
8518623993840585739,Criticism of Trump's foreign policy is widespread.,2022-09-17 15:07:31+00:00,6144164779,408444,1113,1650,1217,Mississippi
1739775620213729758,Biden's foreign policies are strategic.,2021-07-23 16:23:07+00:00,5963950104,535733,8220,463,1465,N/A
6106040027053073972,@elonmusk everything the biden admin has done has been a huge waste of tax dollars,2020-01-08 12:52:06+00:00,8168897575,24607,25,4848,795,N/A
1658892130653939274,"Tell us who you vote for,  so we can tell if you're black or not . According to joe biden even you can't tell",2020-08-28 22:49:50+00:00,8067864460,408649,1836,1466,1842,California
2788645443613672209,Trump's rule saw significant economic changes.,2022-03-07 21:12:38+00:00,2375120425,239617,63,4674,107,New York
5700863884312588505,@catturd2 biden won't win Va or NH,2021-11-09 18:10:44+00:00,6151947274,707392,231,634,940,N/A
4574989403831003589,Whichever unelected person runs the country under biden's name funded both sides of the war in Gaza. Israel directly and hamas through Iran.,2020-07-13 11:34:41+00:00,3877101747,85517,1129,1055,407,N/A
3742557022151915392,Trump's legacy will be discussed for years.,2020-05-17 10:10:31+00:00,4910132018,686921,918,4716,722,Oklahoma
9588954498847388842,Trump's rule saw significant economic changes.,2022-06-07 13:33:32+00:00,5524680401,434873,4263,4577,419,Georgia
8394082031876525570,@mmpadellan I hope trump loses every fucking red cent he has.,2023-03-10 05:40:29+00:00,1129620943,510646,4884,3773,1703,New Mexico
5727131944269690850,Trump's decisions on the war were controversial.,2023-08-05 16:27:15+00:00,4553856285,647972,978,2068,1110,N/A
5676984730496274798,@mmpadellan Joe biden molested his own daughter,2020-04-09 11:55:18+00:00,3143270175,294591,4750,4554,1989,Alabama
8697677062144548506,Biden's actions on climate crisis are praised.,2023-03-12 03:44:01+00:00,2619587007,698235,4664,1443,1520,N/A
8818767945231109785,Trump's rule saw significant economic changes.,2023-04-02 18:18:57+00:00,2049215219,595624,3393,3348,751,New Jersey
6597198417313675425,Riden with biden https://t.co/4JdHZFAlCb,2023-03-24 12:14:17+00:00,7199357981,645641,5834,3092,449,Florida
5357375847826864385,Biden's presidency is marked by change.,2021-09-03 11:43:08+00:00,1407729739,31971,6672,1193,157,Arkansas
8006834880290293956,Biden's stance on climate change is crucial.,2021-01-06 16:56:09+00:00,6129348126,25198,5528,4032,269,N/A
3503265027211818087,Trump's response to national issues was varied.,2021-07-01 21:10:08+00:00,6888307900,910559,6410,1695,1914,N/A
1449354164923371970,#trump just spouts out random shit,2024-05-03 23:48:58+00:00,3840664306,812154,1371,3344,1025,Pennsylvania
6198443082436190656,Biden's foreign policies are strategic.,2024-03-25 13:30:20+00:00,7453260222,266115,6487,4870,1161,Mississippi
1253469673239548559,"@BrianCarniello1 @atensnut President trump was in the White House for 4 yrs and didn’t take a salary, looking out for our families!!! So I’m pretty sure you  are referring to Biden must being the crook",2023-11-27 23:06:34+00:00,2767562535,950098,9505,1383,1756,Delaware
5436609873647791153,Criticism of Biden's economic policy is rising.,2023-07-25 02:39:10+00:00,2968736600,758850,489,4257,954,N/A
9164881678302897322,Wow this rich boy is delusional just the border disaster is enough to fire corrupt Joe biden but this guy spreads lies! I'm just saying 🤷,2021-10-01 01:45:46+00:00,1774383348,839052,2435,2799,1929,Oregon
6400796140860097677,@RyanShead Seriously are you that stupid? Because trump is competent and the country was good when he was in office not this shit show with theses worthless fucking clowns in office,2021-02-11 03:19:46+00:00,8563674425,307581,8426,2560,306,Wisconsin
4848909958348502448,@CujoKnights @screentime i wonder how often you say you hate joe biden😭,2024-03-18 18:25:53+00:00,5844592558,638789,8367,4936,1415,Wisconsin
5824823947707889232,Wow this rich boy is delusional just the border disaster is enough to fire corrupt Joe biden but this guy spreads lies! I'm just saying 🤷,2020-06-22 15:04:28+00:00,4778552520,845206,262,4461,67,N/A
5273164638756112528,Biden's leadership is making a difference.,2023-10-26 23:22:41+00:00,4094069713,583687,4141,3923,1016,N/A
4919839224450292771,"I do.president biden hasnt disappointed. Trump has failed in everything he does. Business, the president job, covid 19, handling of puerto Rico.",2021-01-01 13:03:40+00:00,1331575347,50181,1547,2962,811,Alabama
2859004798467448250,@Nigel_Farage @LukeTryl @Moreincommon_ Gawd Farage has had trump training. https://t.co/DpBJAxcEzg@tedcruz Yep climate change is real and trump will not acknowledge it and wants to drill drill drill.  Pathetic,2022-06-03 16:10:03+00:00,5437525301,371160,5350,339,1077,N/A
6086594188481192886,@BillChristeson @Gerashchenko_en The GOP is helping Putin and North Korea.  Why?  Is it all just to please trump?,2020-06-10 15:09:46+00:00,7628377154,286318,9350,1536,533,N/A
3062460724849324532,@thejackhopkins We watched this portion of the speech on CBS.  They made no mention of trump slurring his words.  My husband and I both noticed the slurring at the same time.  How can the media ignore trumps deteriorating mind?,2020-09-28 15:44:03+00:00,3691241781,161510,6173,1227,1448,N/A
5584941669932903500,Trump's legacy will be discussed for years.,2023-06-09 03:40:19+00:00,8987554839,225117,967,23,186,Washington
3080460902111839881,@BidensWins @POTUS biden is with the elite while @realDonaldTrump is in the hood. That's the election right there.,2022-07-19 19:31:07+00:00,2676744095,472612,2027,881,254,N/A
